row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,match,image_id,image_locality,image_title,image_dates,image_series,date_agrees,annotazioni
1290,1419,Italia,Tricarico,Madonna del Carmelo,25-5-1938,#,no,#,place+title+year,beata-maria-virgo-de-monte-carmelo-tricarico,Tricarico,Beata Maria Virgo de Monte Carmelo,1938,AAS,yes,Bonci: data l'incoronazione 25 maggio 1938. Nessun riferimento in internet.
1291,1410,Francia,Cotignac,Nostra Signor delle Grazie,7-8-1938,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 18 novembre 1938.
1292,1596,Paesi Bassi,Uden,Nostra Signora del Tiglio,15-8-1938,Capitolo,sì,1,,,,,,,,"ERR - Bonci: scambia la data del decreto con la data di incoronazione, la colloca a Bois le Duc e la titola: Beata Vergine Salute degli Infermi."
1293,1458,Italia,Napoli,Madonna del Buon Consiglio,15-1-1939,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 20 febbraio 1938.
1294,1448,Italia,Colle Sannita,Madonna della Libera,26-2-1939,#,no,#,,,,,,,,Bonci: data l'incoronazione 26 febbraio 1939. Nessun riferimento in internet.
1295,1565,Italia,Messina,Madonna di Lourdes,12-3-1939,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1296,1255,Messico,Salvatierra,Nostra Signora della Luce,24-5-1939,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1297,1423,Italia,Oppido Lucano,Santa Maria della Purità,11-6-1939,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1298,1431,Italia,Acri,Madonna Addolorata,18-7-1939,#,no,#,,,,,,,,Bonci: data l'incoronazione 18 luglio 1939. Nessun riferimento in internet.
1299,1550,Italia,Agrigento,Beata Vergine Immacolata,5-3-1940,#,no,#,place+title+year,beata-maria-virgo-immaculata-agrigento,Agrigento,Beata Maria Virgo Immaculata,1940,AAS,yes,Bonci: data l'incoronazione 5 marzo 1940. Nessun riferimento in internet.
1300,1416,Italia,Corropoli,Madonna del Sabato Santo,12-3-1940,#,no,#,,,,,,,,Bonci: data l'incoronazione 12 marzo 1940. Nessun riferimento in internet.
1301,1523,Italia,Crescentino,Madonna del Palazzo,15-4-1940,#,no,#,,,,,,,,ERR - Bonci: la colloca a Vercelli con il titolo Madonna del Palazzo Crescentino e data l'incoronazione 15 aprile 1940. Nessun riferimento in internet.
1302,1425,Italia,Rionero in Vulture,Beata Vergine del Carmine,20-4-1940,#,no,#,,,,,,,,Bonci: data l'incoronazione 20 aprile 1940. Nessun riferimento in internet.
1303,1734,Svizzera,Lugano,Madonna delle Grazie,19-5-1940,Capitolo,sì,1,,,,,,,,
1304,1566,Italia,"Patti, frazione di Tindari",Madonna di Tindari,10-6-1940,#,no,#,,,,,,,,Bonci: data l'incoronazione 10 giugno 1940. Nessun riferimento in internet.
1305,1655,Spagna,Ciudad Real,Santa Maria del Prado,15-7-1940,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 15 luglio 1940 e la colloca a Real. Nessun riferimento in internet.
1306,1727,Spagna,San Sebastian,Vergine del Coro,8-9-1940,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1307,1340,Perù,Arequipa,Santissima Vergine Addolorata,20-10-1940,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1308,1569,Italia,Termini Imerese,Madonna della Consolazione,26-10-1940,#,no,#,,,,,,,,Bonci: data l'incoronazione 26 ottobre 1940. Nessun riferimento in internet.
1309,1261,Messico,Guadalajara,"Nostra Signora del Rosario ""del Rayo""",18-8-1941,Capitolo,sì,1,,,,,,,,"ERR - Bonci: scambia la data del decreto con la data di incoronazione e la titola: Beata Vergine del Rosario ""del Raxo"""
1310,1407,Francia,Evron,Nostra Signora della Spina,8-9-1941,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 19 novembre 1937.
1311,1305,Argentina,Rosario,Nostra Signora del Rosario,5-10-1941,Capitolo,sì,1,place+title+year,nuestra-senora-del-rosario-rosario,Rosario,Nuestra Señora del Rosario,1941,AAS,yes,ERR - Bonci: data l'incoronazione 15 novembre 1939.
1312,1582,Italia,Perugia,Madonna della Misericordia,19-10-1941,#,no,#,,,,,,,,Bonci: data l'incoronazione 19 ottobre 1941. Nessun riferimento in internet.
1313,1342,Perù,Cajamarca,Nostra Signora dei Dolori,14-6-1942,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1314,1331,Colombia,Carmen de Apicalà,Nostra Signora del Carmine,16-7-1942,B.P.,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca ad Apicalà.
1315,1275,Messico,Tlalpujahua,Nostra Signora del Carmine,12-10-1942,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1316,1524,Italia,Trino,Vergine Immacolata,25-10-1942,#,no,#,,,,,,,,Bonci: data l'incoronazione 25 ottobre 1942. Nessun riferimento in internet.
1317,1358,Venezuela,Maracaibo,Nostra Signora del Rosario di Chiquinquirà,18-11-1942,B.P.,sì,1,,,,,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1318,1509,Italia,Milano,Madonna della Salute,18-11-1942,#,no,#,,,,,,,,Bonci: data l'incoronazione 18 novembre 1942. Nessun riferimento in internet.
1319,1235,El Salvador,San Salvador,Nostra Signora del Rosario,25-11-1942,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 29 ottobre 1940.
1320,1330,Colombia,San Juan de Pasto,Nostra Signora della Misericordia,8-12-1942,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 25 marzo 1942 e la colloca a Pasto.
1321,1623,Spagna,Malaga,Santa Maria della Vittoria,8-2-1943,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 26 ottobre 1940.
1322,1336,Ecuador,El Quinche,Nostra Signora della Presentazione di El Quinche,20-6-1943,B.P.,sì,1,place+title,nuestra-senora-del-quinche-el-quinche,El Quinche,Nuestra Señora del Quinche,1933,AAS,no,"ERR - Bonci: data l'incoronazione 6 dicembre 1939, la colloca a Quito e la titola: Nostra Signora del Quinche Nuncupal."
1323,1704,Spagna,Mercadal,Vergine Maria di Monte Toro,12-9-1943,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 22 settembre 1942 e la colloca a Monte Toro.
1324,1246,Messico,Hidalgo de Parral,Nostra Signora de la Soledad,22-10-1943,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1325,1344,Perù,Otuzco,Nostra Signora della Porta,27-10-1943,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1326,1414,Italia,"L'Aquila, frazione di Poggio di Roio",Madonna di Roio,15-10-1944,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca a Raio.
1327,1389,Francia,Rumilly,Nostra Signora dell'Elemosina,5-6-1945,#,no,#,,,,,,,,Bonci: data l'incoronazione 5 giugno 1945 e la titola: Nostra Signora di l'Aumone. Nessun riferimento in internet.
1328,1564,Italia,Valverde,Maria Santissima di Valverde,26-8-1945,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la colloca ad Acireale.
1329,1444,Italia,"Grottaminarda, frazione di Carpignano",Madonna di Carpignano,#-8-1945,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 4 maggio 1945.
1330,1484,Italia,Gavignano,Maria Santissima delle Grazie,3-10-1945,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1331,1469,Italia,Salerno,Madonna Immacolata,6-11-1945,#,no,#,,,,,,,,Bonci: data l'incoronazione 6 novembre 1945. Nessun riferimento in internet.
1332,1276,Messico,Zitacuaro,Nostra Signora dei Rimedi,21-11-1945,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1333,1572,Italia,Salemi,Maria Santissima Immacolata,8-12-1945,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1334,1249,Messico,Acámbaro,Nuestra Señora Del Refugio,8-1-1946,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 20 marzo 1946.
1335,1439,Italia,Zaccanopoli,Madonna della Neve,15-3-1946,#,no,#,,,,,,,,Bonci: data l'incoronazione 15 marzo 1946. Nessun riferimento in internet.
1336,1241,Messico,Azzobispo,Beata Vergine di Guadalupe,27-3-1946,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 27 marzo 1946 e la colloca ad Azzobispo (località inesistente in Messico).
1337,1247,Messico,Città del Messico,Nostra Signora del Santissimo Rosario,27-3-1946,#,no,#,,,,,,,,Bonci: data l'incoronazione 27 marzo 1946. Nessun riferimento in internet.
1338,1512,Italia,"Montemarciano, frazione di Alberici",Madonna dei Lumi,25-4-1946,#,no,#,,,,,,,,Bonci: data l'incoronazione 25 aprile 1946. Nessun riferimento in internet.
1339,1359,Cina,Shanghai,Nostra Madre di Shanghai,8-5-1946,Capitolo,sì,1,,,,,,,,"Bonci: la titola: SS.ma Maria Vergine Ausiliatrice, Regina della Cina."
1340,1605,Portogallo,Ourem,Nostra Signora di Fátima,13-5-1946,B.P.,sì,1,,,,,,,,
1341,1272,Messico,Tlalpan,Immacolata Concezione,5-6-1946,#,no,#,,,,,,,,Bonci: data l'incoronazione 5 giugno 1946. Nessun riferimento in internet.
1342,1574,Italia,Scansano,Madonna delle Grazie,16-6-1946,#,no,#,,,,,,,,Bonci: data l'incoronazione 16 giugno 1946. Nessun riferimento in internet.
1343,1399,Francia,Verdun,Nostra Signora di Verdun,2-7-1946,B.P.,sì,1,place+title+year,notre-dame-de-verdun-notre-dame-des-prodiges-ver,Verdun,Notre-Dame de Verdun (Notre-Dame des Prodiges),1946-06-02,AAS,yes,ERR - Bonci: non la cita.
1344,1506,Italia,Missaglia,Madonna Assunta,14-8-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1345,1445,Italia,Salza Irpina,Maria Santissima delle Grazie,8-9-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1346,1645,Spagna,Béjar,Vergine del Castagnetto,8-9-1946,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1347,1485,Italia,Montelanico,Maria Santissima del Soccorso,15-9-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1348,1718,Spagna,Pamplona,Santa Maria la Reale del Sagrario,21-9-1946,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 3 maggio 1946.
1349,1496,Italia,Sanremo,Madonna del Rosario,7-10-1946,Capitolo,sì,1,place+title+year,madonna-del-rosario-sanremo,Sanremo,Madonna del Rosario,1946-10,AAS,yes,ERR - Bonci: non la cita.
1350,1280,Messico,El Pueblito,Nostra Signora del Pueblito,17-10-1946,B.P.,sì,1,place+title+year,del-pueblito-el-pueblito-near-queretaro,"El Pueblito, near Querétaro",del Pueblito,1946-10-17,AAS,yes,ERR - Bonci: non la cita.
1351,1486,Italia,Roma,Madonna dell'Archetto,1-11-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 26 agosoto 1946.
1352,1721,Spagna,Ceuta,Vergine dell'Africa,10-11-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1353,1278,Messico,Heroica Puebla de Zaragoza,Nostra Signora de la Defensa,24-11-1946,Capitolo,sì,1,,,,,,,,"ERR - Bonci: scambia la data del decreto con la data di incoronazione, la colloca ad Angelopoli e la titola: Beta Vergine Maria ""a Defenzione"""
1354,1563,Italia,Scordia,Santa Maria Madre di Dio,#-#-1946,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 9 agosto 1946.
1355,1266,Messico,Tamazula de Gordiano,Nostra Signora del Sagrario,2-2-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 19 novembre 1944 e la colloca a Guadalajara.
1356,1529,Italia,Corato,Vergine Santissima Incoronata,27-4-1947,#,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 4 marzo 1947.
1357,1610,Spagna,Cadice,Santissima Vergine del Rosario,4-5-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1358,1383,Belgio,Clairefontaine,Nostra Signora di Clairefontaine,6-5-1947,#,no,#,,,,,,,,Bonci: data l'incoronazione 6 maggio 1947. ERR - Bonci: la colloca a Namur e la titola: Notre Dame Claire Fontaine. Nessun riferimento in internet.
1359,1341,Perù,Cayma,Nostra Signora della Candelaria,11-5-1947,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1360,1624,Spagna,Ronda,Nostra Signora della Pace,15-5-1947,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1361,1526,Italia,Andria,Madonna del Carmine,1-6-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1362,1586,Italia,Piove di Sacco,Madonna delle Grazie,1-6-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1363,1648,Spagna,Ágreda,Vergine dei Miracoli,7-6-1947,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1364,1540,Italia,Fonni,Madonna dei Martiri,8-6-1947,Capitolo,sì,1,,,,,,,,
1365,1441,Italia,Bagnoli Irpino,Immacolata Concezione,16-6-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1366,1503,Italia,Gardone Val Trompia,Madonna del Popolo,26-7-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 14 luglio 1947 e la titola: Madonna del Sasso. Non esiste alcuna Madonna del Sasso a Gardone Val Trompia.
1367,1694,Spagna,Muxìa,Vergine della Barca,15-8-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 29 luglio 1944 e la titola: Nuestra Senora de la Barca.
1368,1477,Italia,Alvito,Santa Maria del Campo,17-8-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 1 agosto 1947.
1369,1421,Italia,Calvello,Madonna del Monte Saraceno,9-9-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1370,1335,Ecuador,Guayaquil,Nostra Signora della Misericordia,14-9-1947,B.P.,sì,1,place+title+year,nuestra-senora-de-la-merced-guayaquil,Guayaquil,Nuestra Señora de la Merced,1947-09-08,AAS,yes,ERR - Bonci: non la cita.
1371,1467,Italia,"Torre del Greco, contrada Leopardi",Madonna del Buon Consiglio,21-9-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 15 settembre 1947.
1372,1671,Spagna,Sabadell,Nostra Signora della Fonte della Salute,19-10-1947,B.P.,sì,1,,,,,,,,"ERR - Bonci: la colloca a Sabadel, data l'incoronazione 24 giugno 1947 e la titola: Beata Maria Vergine ""de la Fuente de la Salud""."
1373,1260,Messico,Ayotlàn,Nostra Signora de la Soledad,15-11-1947,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1374,1294,Argentina,Buenos Aires,Nostra Signora della Buona Speranza,22-11-1947,#,no,#,,,,,,,,Bonci: data l'incoronazione 22 novembre 1947. Nessun riferimento in internet.
1375,1461,Italia,Napoli,Madonna Stella Mattutina,15-3-1948,#,no,#,,,,,,,,Bonci: data l'incoronazione 15 marzo 1948. Nessun riferimento in internet.
1376,1594,Malta,Rabat,Nostra Signora della Salute,4-4-1948,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 23 ottobre 1947 e la colloca a Notabile-Robato. Il nome storico in italiano di Rabat a Malta è Notabile di Rabato.
1377,1680,Spagna,Onil,Vergine della Salute,23-4-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 20 febbraio 1948.
1378,1617,Spagna,Lucena,Maria Santissima de Araceli,2-5-1948,B.P.,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1379,1409,Francia,Nizza,Nostra Signora delle Grazie,30-5-1948,,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 11 aprile 1948.
1380,1449,Italia,Morcone,Madonna della Pace,30-5-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1381,1722,Spagna,Melilla,Vergine della Vittoria,13-6-1948,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 20 maggio 1947.
1382,1533,Italia,Trani,Madonna Addolorata,20-6-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1383,1262,Messico,Jalostotitlan,Nostra Signora dell'Assunzione,15-8-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1384,1502,Italia,Bovegno,Madonna della Misericordia,15-8-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1385,1488,Italia,San Vito Romano,Madonna di Compigliano,22-8-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1386,1542,Italia,"Sindia, località Cabu Abbas",Nostra Signora di Corte,4-9-1948,Capitolo,sì,1,place+title+year,sancta-maria-cabuabbas-nostra-signora-di-corte-s,Sindia,"Sancta Maria Cabuabbas, Nostra Signora di Corte",1948-09-04; 1998-09-04,LIT,yes,ERR - Bonci: non la cita.
1387,1481,Italia,Norma,Madonna del Rifugio,8-9-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1388,1482,Italia,Terracina,Madonna della Delibera,8-9-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1389,1504,Italia,Rovato,Madonnadi Santo Stefano,19-9-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1390,1558,Italia,Biancavilla,Maria Santissima dell'Elemosina,3-10-1948,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1391,1600,Polonia,Worto,Beata Vergine Maria di Worto,2-11-1948,#,no,#,,,,,,,,"ERR - Bonci: data l'incoronazione 2 novembre 1948, la colloca nella città di Worto (non esistente in Polonia)."
1392,1712,Spagna,Madrid,Vergine Immacolata de Almudena,10-11-1948,B.P.,sì,1,,,,,,,,ERR - Bonci scambia data decreto con l'incoronazione.
1393,1479,Italia,Sora,"Madonna ""Rifugio dei peccatori""",26-11-1948,#,no,#,,,,,,,,Bonci: data l'incoronazione 26 novembre 1948. Nessun riferimento in internet.
1394,1579,Italia,Prato,Madonna del Sacro Cingolo,5-4-1949,#,no,#,,,,,,,,Bonci: data l'incoronazione 5 aprile 1949. Nessun riferimento in internet.
1395,1401,Francia,Parigi,Nostra Signora di Guadalupe,26-4-1949,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1396,1539,Italia,Parabita,Madonna della Coltura,15-5-1949,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione e la titola: Madonna della Cultura Agricola.
1397,1639,Spagna,Santoña,Nostra Signora del Porto,3-8-1949,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 26 luglio 1943.
1398,1287,Messico,Izamal,Nostra Signora Immacolata di Izamal,22-8-1949,B.P.,sì,1,place+title+year,nuestra-senora-de-izamal-izamal,Izamal,Nuestra Señora de Izamal,1949,AAS,yes,ERR - Bonci: non la cita.
1399,1534,Italia,Cerignola,Madonna di Ripalta,8-9-1949,B.P.,sì,2,,,,,,,,ERR - Bonci: non la cita.
1400,1728,Spagna,Tolosa,Vergine di Izaskun,11-9-1949,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1401,1295,Argentina,Lomas de Zamora,Nostra Signora della Pace,30-9-1949,#,no,#,,,,,,,,ERR - Bonci: la colloca a La Paz. Nessun riferimento in internet.
1402,1500,Italia,Brignano Gera d'Adda,Madonna dei Campi,10-10-1949,#,no,#,,,,,,,,Bonci: data l'incoronazione 10 ottobre 1949. Nessun riferimento in internet.
1403,1730,Spagna,Bilbao,Cuore Immacolato di Maria,16-10-1949,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 23 maggio 1948.
1404,1464,Italia,Torre del Greco,L'Immacolata,15-3-1950,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 15 marzo 1950. Nessun riferimento in internet.
1405,1715,Spagna,Cascante,Nostra Signora del Romero,15-3-1950,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 15 marzo 1950. Nessun riferimento in internet.
1406,1711,Spagna,Madrid,Nostra Signora di Atocha,15-3-1950,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 15 marzo 1950; fu incoronata nel 1930.
1407,1243,Messico,Molina de Aragon,Reina del Senorio,26-5-1950,#,no,#,,,,,,,,ERR - Bonci: la colloca a Molina de Aragon in Messico. Molina de Aragon si trova in Spagna. Nessun riferimento in internet.
1408,1549,Italia,Sorso,"Beata Vergine di ""Noli me tollere""",26-5-1950,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 27 maggio 1950.
1409,1656,Spagna,Cuenca,Nostra Signora la Vergine della Luce,1-6-1950,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1410,1576,Italia,"Capannori, frazione di Matraia",Madonna delle Grazie,6-6-1950,Capitolo,sì,1,,,,,,,,
1411,1560,Italia,Fiumefreddo di Sicilia,Maria Santissima Immacolata,14-6-1950,Capitolo,sì,1,,,,,,,,ERR - Bonci: non la cita.
1412,1433,Italia,"Corigliano-Rossano, frazione di Rossano",Maria Santissima Achiropita,18-6-1950,Capitolo,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 27 maggio 1950.
1413,1392,Francia,"La Prénessaye, villaggio di Querrien",Nostra Signora del Soccorso,14-8-1950,B.P.,sì,1,,,,,,,,ERR - Bonci: non la cita.
1414,1326,Colombia,Medellin,Nostra Signora della Candelaria,15-8-1950,B.P.,sì,1,,,,,,,,ERR - Bonci: data l'incoronazione 25 marzo 1942.
1415,1386,Francia,Saint-Brienc,#,18-8-1950,#,no,#,,,,,,,,ERR - Bonci: data l'incoronazione 18 agosto 1950 e la colloca a Saint-Brienc. Nessun riferimento in internet.
1416,1575,Italia,Capannori,Madonna del Rosario,18-8-1950,Capitolo,sì,1,,,,,,,,Bonci: data l'incoronazione 18 agosto 1950.
1417,1690,Spagna,Montanchez,Vergine della Consolazione,10-9-1950,Capitolo,sì,1,,,,,,,,ERR - Bonci: scambia la data del decreto con la data di incoronazione.
1418,1497,Italia,"Lerici, frazione di San Terenzo al mare",Nostra Signora dell'Arena,10-9-1950,#,no,#,,,,,,,,Bonci: data l'incoronazione 10 settembre 1950. Nessun riferimento in internet.
1419,1491,Italia,Vignanello,Immacolata Concezione,12-9-1950,Capitolo,sì,1,,,,,,,,"ERR - Bonci: data l'incoronazione 20 ottobre 1950, la titola: Immacolata di Vignanello e la colloca a Civita Castellana."
