row,id,nation,localita,titolo,data_incoronazione,autorizza,data_verificata,incoronazione,taken,why_not,image_id,image_locality,image_title,image_dates,other_sources,date_agrees,rome_alignment,annotazioni
1005,1144,Polonia,Turawa,Nostra Signora di Zawada,8-9-1920,Capitolo,sì,1,yes,,nostra-signora-di-zawada-unica-speranza-dei-disp,Turawa,Nostra Signora di Zawada (Unica Speranza dei Disperati),1920-09-08,,,,"ERR - Frate Anselmo: la colloca a Zaggada, la titola: Santa Maria di Zagadda e data l'incoronazione 18 novembre 1913."
1006,1007,Italia,"Finale Ligure, quartiere di Finalpia",Madonna detta la Vergine Pia,8-9-1920,Capitolo,sì,1,yes,,madonna-detta-la-vergine-pia-madonna-di-pia-fina,"Finale Ligure, quartiere di Finalpia",Madonna detta la Vergine Pia (Madonna di Pia),1920-09-08,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1007,818,Francia,Quézac,Nostra Signora di Quézac,9-9-1920,B.P.,sì,1,yes,,nostra-signora-di-quezac-notre-dame-de-quezac-qu-2,Quézac,Nostra Signora di Quézac (Notre-Dame de Quézac),1920-09-09,,,,ERR - Frate Anselmo: non la cita.
1008,1009,Italia,Albano Sant'Alessandro,Madonna delle Rose,14-9-1920,Capitolo,sì,1,yes,,madonna-delle-rose-albano-sant-alessandro,Albano Sant'Alessandro,Madonna delle Rose,1920-09-14,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1009,986,Italia,Nepi,Madonna della Vittoria,19-9-1920,Capitolo,sì,1,yes,,madonna-della-vittoria-madonna-del-rosario-nepi,Nepi,Madonna della Vittoria (Madonna del Rosario),1920-09-19,,,,
1010,892,Italia,Bucciano,Madonna del Monte Taburno,22-9-1920,Capitolo,sì,1,yes,,madonna-del-monte-taburno-bucciano,Bucciano,Madonna del Monte Taburno,1920-09-22,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1011,764,Argentina,San Salvador de Jujuy,Nostra Signora del Rosario del Rio Blanco e Paypaya,31-10-1920,Capitolo,sì,1,yes,,nostra-signora-del-rosario-del-rio-blanco-e-payp,San Salvador de Jujuy,Nostra Signora del Rosario del Rio Blanco e Paypaya (Virgen del Rio Blanco e Paypaya),1920-10-31,,,,ERR - Frate Anselmo: data l'incoronazione 10 agosto 1914.
1012,993,Italia,Genova,Madonna delle Vigne,21-11-1920,B.P.,sì,1,yes,,nostra-signora-delle-vigne-genoa,Genoa,Nostra Signora delle Vigne,1920-11-21,AAS,yes,,ERR - Frate Anselmo: non la cita.
1013,1035,Italia,Ostiglia,Madonna della Comuna,23-11-1920,Capitolo,sì,1,yes,,madonna-della-comuna-ostiglia,Ostiglia,Madonna della Comuna,1920-11-23,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1014,756,Messico,Zapopan,Nostra Signora di Zapopan,18-1-1921,Capitolo,sì,1,yes,,nostra-signora-di-zapopan-nuestra-senora-de-zapo,Zapopan,Nostra Signora di Zapopan (Nuestra Señora de Zapopan),1921-01-18,,,,"ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione, la colloca a Guadalaxara.e la titola Santa Maria di Zopopan"
1015,1105,Italia,Prato,Madonna del Soccorso,5-5-1921,Capitolo,sì,1,yes,,madonna-del-soccorso-prato,Prato,Madonna del Soccorso,1921-05-05,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1016,1068,Italia,Niella Tanaro,Madonna del Sacro Cuore di Gesù,16-6-1921,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 16 giugno 1921. Nessun riferimento in internet.
1017,1043,Italia,Fabriano,Madonna delle Lacrime,17-7-1921,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"Frate Anselmo: la titola: Santa Maria delle Lagrime, delle Domenicane di S. Agnese e data l'incoronazione 17 luglio 1921 e tra parentesi aggiunge: solenn 4-VII. Nessun riferimento in internet."
1018,1051,Italia,Montecosaro,Madonna Addolorata,22-7-1921,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 22 luglio 1921. Nessun riferimento in internet.
1019,830,Francia,Guern,Nostra Signora di Quelven,15-8-1921,Capitolo,sì,1,yes,,nostra-signora-di-quelven-guern,Guern,Nostra Signora di Quelven,1921-08-15,,,,ERR - Frate Anselmo: data l'incoronazione 24 dicembre 1912.
1020,816,Francia,Vissac-Auteyrac,Nostra Signora di Auteyrac,28-8-1921,B.P.,sì,1,yes,,nostra-signora-di-auteyrac-vissac-auteyrac,Vissac-Auteyrac,Nostra Signora di Auteyrac,1921-08-28,,,,ERR - Frate Anselmo: non la cita.
1021,962,Italia,Minturno,Madonna delle Grazie,31-8-1921,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 31 agosto 1921. Nessun riferimento in internet.
1022,1127,Malta,Senglea,Nostra Signora delle Vittorie,4-9-1921,B.P.,sì,1,yes,,maria-bambina-senglea,Senglea,Maria Bambina,1921-09-04,AAS,,,ERR - Frate Anselmo: data l'incoronazione 25 aprile 1920.
1023,1023,Italia,"Urgnano, frazione di Basella",Madonna della Basella,8-9-1921,Capitolo,sì,1,yes,,madonna-della-basella-urgnano-frazione-di-basell,"Urgnano, frazione di Basella",Madonna della Basella,1921-09-08,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1024,1199,Spagna,Benaguasil,Nostra Signora di Montiel,8-9-1921,B.P.,sì,1,yes,,nostra-signora-di-montiel-mare-de-deu-de-montiel,Benaguasil,Nostra Signora di Montiel (Mare de Déu de Montiel),1921-09-08,,,,ERR - Frate Anselmo: data l'incoronazione 18 agosto 1921 e la colloca a Benaguacil.
1025,789,Andorra,Meritxell,Nostra Signora di Meritxell,8-9-1921,Capitolo,sì,1,yes,,nostra-signora-di-meritxell-nostra-senyora-de-me,Meritxell,Nostra Signora di Meritxell (Nostra Senyora de Meritxell),1921-09-08,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Andorra-Spagna.
1026,794,Belgio,Bruxelles,Nostra Signora della Pace,11-9-1921,B.P.,sì,1,yes,,nostra-signora-della-pace-notre-dame-de-la-paix,Bruxelles,Nostra Signora della Pace (Notre-Dame de la Paix),1921-09-11,,,,ERR - Frate Anselmo: non la cita.
1027,872,Italia,"Dipignano, frazione di Laurignano",Madonna della Catena,11-9-1921,Capitolo,sì,1,yes,,madonna-della-catena-dipignano-laurignano,Dipignano (Laurignano),Madonna della Catena,1921-09-11; 1984,AAS; Zander/Magister,yes,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1028,1046,Italia,Senigallia,Madonna Addolorata,18-9-1921,Capitolo,sì,1,yes,,santa-maria-addolorata-senigallia,Senigallia,Santa Maria Addolorata,1921-09-18,Zander/Magister,yes,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Senigaglia.
1029,781,Perù,Lima,Nostra Signora della Misericordia,24-9-1921,Capitolo,sì,1,yes,,nuestra-senora-de-la-merced-lima,Lima,Nuestra Señora de la Merced,1721-09-24; 1921-09-24,AAS; Zander/Magister,yes,,ERR - Frate Anselmo: scambia la data del decreto con quella di incoronazione.
1030,1118,Italia,Follina,Madonna del Sacro Calice,25-9-1921,Capitolo,sì,1,yes,,madonna-di-follina-santa-maria-assunta-annunciaz,Follina,Madonna di Follina (Santa Maria Assunta / Annunciazione),1921-09-25,AAS,yes,,ERR - Frate Anselmo: data l'incoronazione 18 luglio 1921.
1031,1133,Polonia,Cracovia,Santa Maria del Rosario,2-10-1921,Capitolo,sì,1,yes,,santa-maria-del-rosario-nostra-signora-del-rosar,Cracovia,Santa Maria del Rosario (Nostra Signora del Rosario),1921-10-02,,,,ERR - Frate Anselmo: data l'incoronazione 15 agosto 1921.
1032,1078,Italia,Vercelli,Madonna degli Infermi,20-11-1921,Capitolo,sì,1,yes,,madonna-degli-infermi-vercelli-vercellae,Vercelli (Vercellae),Madonna degli Infermi,1921-11-20,AAS,yes,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1033,744,El Salvador,San Miguel,Nostra Signora della Pace,21-11-1921,B.P.,sì,1,yes,,nuestra-senora-de-la-paz-san-miguel,San Miguel,Nuestra Señora de la Paz,1921-11-21,AAS,±1,,ERR - Frate Anselmo: non la cita.
1034,849,Germania,Fulda,Nostra Signora di Frauenberg,25-2-1922,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"Frate Anselmo: la titola Santa Maria Gaudiosa, in Monte Mariano e data l'incoronazione 25 febbraio 1922. Nessun riferimento in internet."
1035,1063,Italia,Nizza Monferrato,Santa Maria Ausiliatrice,25-3-1922,Capitolo,sì,1,yes,,santa-maria-ausiliatrice-nizza-monferrato,Nizza Monferrato,Santa Maria Ausiliatrice,1922-03-25,,,,Frate Anselmo: data l'incoronazione 25 marzo 1922.
1036,777,Colombia,Bogotà,Nostra Signora dei Rimedi,20-4-1922,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,"ERR - Frate Anselmo: non la cita. Bonci: data l'incoronazione 20 aprile 1922 e colloca la Madonna a Bogotà, con il titolo Nuestra Señora de los Remedios. Nessun riferimento in internet."
1037,1120,Italia,Venezia,Madonna della Salute,23-4-1922,Capitolo,sì,1,yes,,madonna-della-salute-madonna-mesopanditissa-vene,Venezia,Madonna della Salute (Madonna Mesopanditissa),1922-04-23,,,,ERR - Frate Anselmo: data l'incoronazione 25 febbraio 1922.
1038,751,Messico,Irapuato,Nostra Signora de la Soledad,30-4-1922,Capitolo,sì,1,yes,,nostra-signora-de-la-soledad-virgen-de-la-soleda,Irapuato,Nostra Signora de la Soledad (Virgen de la Soledad),1922-04-30,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1039,1173,Spagna,Alcaràz,Santa Maria de Cortes,1-5-1922,Capitolo,sì,1,yes,,santa-maria-de-cortes-virgen-de-cortes-alcaraz,Alcaràz,Santa Maria de Cortes (Virgen de Cortes),1922-05-01,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1040,933,Italia,Salerno,Madonna di Costantinopoli,6-8-1922,Capitolo,sì,1,yes,,madonna-di-costantinopoli-la-madonna-che-viene-d,Salerno,Madonna di Costantinopoli (La Madonna che viene dal Mare),1922-08-06,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1041,745,Repubblica Dominicana,Salvaleón de Higüey,Nostra Signora di Altagracia,15-8-1922,B.P.,sì,1,yes,,nostra-signora-di-altagracia-nuestra-senora-de-l,Salvaleón de Higüey,Nostra Signora di Altagracia (Nuestra Señora de la Altagracia),1922-08-15,,,,ERR - Frate Anselmo: non la cita.
1042,1047,Italia,Cupramontana,Madonna della Colonna,20-8-1922,Capitolo,sì,1,yes,,madonna-della-colonna-cupramontana,Cupramontana,Madonna della Colonna,1922-08-20,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1043,763,Argentina,Buenos Aires,Nostra Signora de Nueva Pompeya,20-8-1922,Capitolo,sì,1,yes,,nostra-signora-de-nueva-pompeya-virgen-de-nueva,Buenos Aires,Nostra Signora de Nueva Pompeya (Virgen de Nueva Pompeya),1922-08-20,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1044,1092,Italia,Borgetto,Madonna Addolorata di Romitello,27-8-1922,Capitolo,sì,1,yes,,madonna-addolorata-di-romitello-borgetto,Borgetto,Madonna Addolorata di Romitello,1922-08-27,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Monreale.
1045,889,Italia,Sorbo Serpico,Madonna della Neve,2-9-1922,Capitolo,sì,1,yes,,madonna-della-neve-sorbo-serpico,Sorbo Serpico,Madonna della Neve,1922-09-02,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1046,950,Italia,"Prepotto, frazione di Castelmonte",Madonna di Castelmonte,3-9-1922,Capitolo,sì,1,yes,,madonna-di-castelmonte-prepotto-frazione-di-cast,"Prepotto, frazione di Castelmonte",Madonna di Castelmonte,1922-09-03,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la colloca a Cividale.
1047,1044,Italia,Loreto,Madonna di Loreto,5-9-1922,Capitolo,sì,2,yes,,madonna-di-loreto-loreto-lauretum,Loreto (Lauretum),Madonna di Loreto,1801-02-23; 1922-09-05; 1962-10-04,AAS,yes,,ERR - Frate Anselmo: non la cita.
1048,1186,Spagna,Tremp,Madre di Dio di Valldeflores,8-9-1922,B.P.,sì,1,yes,,madre-di-dio-di-valldeflores-mare-de-deu-de-vall,Tremp,Madre di Dio di Valldeflores (Mare de Déu de Valldeflors),1922-09-08,,,,ERR - Frate Anselmo: data l'incoronazione 15 agosto 1922 e la titola: Santa Maria Valle de Flores.
1049,1159,Spagna,Antequera,Nostra Signora dei Rimedi,10-9-1922,B.P.,sì,1,yes,,nostra-signora-dei-rimedi-nuestra-senora-de-los-2,Antequera,Nostra Signora dei Rimedi (Nuestra Señora de los Remedios),1922-09-10,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1050,837,Francia,Ranton,Nostra Signora della Pietà,12-9-1922,Capitolo,sì,1,yes,,nostra-signora-della-pieta-la-buona-signora-rant,Ranton,Nostra Signora della Pietà (La Buona Signora),1922-09-12,,,,ERR - Frate Anselmo: data l'incoronazione 21 novembre 1921.
1051,762,Argentina,Buenos Aires,Nostra Signora del Rosario e della riconquista e difesa di Buenos Aires,22-10-1922,Capitolo,sì,1,yes,,nostra-signora-del-rosario-e-della-riconquista-e,Buenos Aires,Nostra Signora del Rosario e della riconquista e difesa di Buenos Aires (Virgen del Rosario),1922-10-22,,,,ERR - Frate Anselmo: non la cita.
1052,960,Italia,Vallecorsa,Santa Maria della Sanità,22-10-1922,Capitolo,sì,1,yes,,santa-maria-della-sanita-madonna-della-sanita-va,Vallecorsa,Santa Maria della Sanità (Madonna della Sanità),1922-10-22,,,,ERR - Frate Anselmo: data l'incoronazione 22 novembre 1891.
1053,924,Italia,Torre Annunziata,Madonna della Neve,22-10-1922,Capitolo,sì,1,yes,,madonna-della-neve-torre-annunziata,Torre Annunziata,Madonna della Neve,1922-10-22,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1054,1026,Italia,"Bedizzole, frazione di Masciaga",Madonna di Masciaga,22-10-1922,Capitolo,sì,1,yes,,madonna-di-masciaga-madonna-del-lazzaretto-bediz,"Bedizzole, frazione di Masciaga",Madonna di Masciaga (Madonna del Lazzaretto),1922-10-22,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1055,870,Italia,Cosenza,Santa Maria del Pilerio,12-11-1922,Capitolo,sì,2,yes,,santa-maria-del-pilerio-madonna-del-pilerio-cose,Cosenza,Santa Maria del Pilerio (Madonna del Pilerio),1836-06-12; 1922-11-12,,,,ERR - Frate Anselmo: data l'incoronazione 4 maggio 1922 e riporta tra parentesi: solen. 12-XI-1932
1056,1215,Spagna,Cartagena,Nostra Signora della Carità,17-4-1923,Capitolo,sì,1,yes,,nostra-signora-della-carita-nuestra-senora-de-la,Cartagena,Nostra Signora della Carità (Nuestra Señora de la Caridad),1923-04-17,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1057,1219,Spagna,"Vitoria-Gasteiz, località Estibaliz",Nostra Signora di Estibaliz,6-5-1923,B.P.,sì,1,yes,,nostra-signora-di-estibaliz-virgen-de-estibaliz,"Vitoria-Gasteiz, località Estibaliz",Nostra Signora di Estibaliz (Virgen de Estíbaliz),1923-05-06,,,,ERR - Frate Anselmo: data l'incoronazione 15 giugno 1922.
1058,1203,Spagna,Valencia,Nostra Signora degli Abbandonati,12-5-1923,B.P.,sì,1,yes,,nuestra-senora-de-los-desamparados-mare-de-deu-d,Valencia,Nuestra Señora de los Desamparados / Mare de Déu dels Desamparats,1923-05-12,AAS,yes,,"ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione e la titola: Santa Maria ""Mater Desertorum""."
1059,755,Messico,Talpa de Allende,Nostra Signora del Rosario,12-5-1923,Capitolo,sì,1,yes,,nuestra-senora-del-rosario-de-talpa-talpa-talpa,Talpa (Talpa de Allende),Nuestra Señora del Rosario de Talpa,1923-05-12,AAS,yes,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1060,867,Italia,Tramutola,Madonna dei Miracoli,17-5-1923,Capitolo,sì,1,yes,,madonna-dei-miracoli-tramutola,Tramutola,Madonna dei Miracoli,1923-05-17,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1061,813,Francia,Arras,Nostra Signora di Ardent,27-5-1923,B.P.,sì,1,yes,,nostra-signora-di-ardent-notre-dame-des-ardents,Arras,Nostra Signora di Ardent (Notre Dame des Ardents),1923-05-27,,,,ERR - Frate Anselmo: non la cita.
1062,1041,Italia,Voghera,Madonna delle Grazie,27-5-1923,Capitolo,sì,1,yes,,madonna-delle-grazie-voghera,Voghera,Madonna delle Grazie,1923-05-27,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1063,944,Italia,Borgonovo Val Tidone,"Santa Maria ""Mater Divinae Gratiae""",12-6-1923,#,no,#,no,petition refused or crowning uncertain (incoronazione #),,,,,,,,Frate Anselmo: data l'incoronazione 12 giugno 1923. ERR - Frate Anselmo: la colloca in Borgonovo Vatidone. Nessun riferimento in internet.
1064,897,Italia,Capua,Madonna Immacolata,29-6-1923,Capitolo,sì,1,yes,,madonna-immacolata-capua,Capua,Madonna Immacolata,1923-06-29,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1065,1143,Polonia,Gidle,Nostra Signora di Gidle,19-8-1923,Capitolo,sì,1,yes,,nostra-signora-di-gidle-gidle,Gidle,Nostra Signora di Gidle,1923-08-19,,,,ERR - Frate Anselmo: data l'incoronazione 21 novembre 1922.
1066,831,Francia,Chateauneuf-sur-cher,Nostra Signora dei Bambini,26-8-1923,Capitolo,sì,1,yes,,nostra-signora-dei-bambini-notre-dame-des-enfant,Chateauneuf-sur-cher,Nostra Signora dei Bambini (Notre-Dame des Enfants),1923-08-26,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1067,1194,Spagna,Villena,Nostra Signora delle Virtù,6-9-1923,B.P.,sì,1,yes,,nostra-signora-delle-virtu-virgen-de-las-virtude,Villena,Nostra Signora delle Virtù (Virgen de las Virtudes),1923-09-06,,,,ERR - Frate Anselmo: data l'incoronazione 12 giugno 1923.
1068,827,Francia,Fougères,Nostra Signora delle Paludi,8-9-1923,B.P.,sì,1,yes,,nostra-signora-delle-paludi-nostra-signora-di-ma,Fougères,Nostra Signora delle Paludi (Nostra Signora di Marais),1923-09-08,,,,ERR - Frate Anselmo: non la cita.
1069,1110,Italia,Crespano del Grappa,Madonna del Covolo,8-9-1923,Capitolo,sì,1,yes,,madonna-del-covolo-crespano-del-grappa,Crespano del Grappa,Madonna del Covolo,1923-09-08,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1070,1185,Spagna,Les Masies de Voltregà,Nostra Signora de La Gleva,8-9-1923,B.P.,sì,1,yes,,nostra-signora-de-la-gleva-mare-de-deu-de-la-gle,Les Masies de Voltregà,Nostra Signora de La Gleva (Mare de Déu de la Gleva),1923-09-08,,,,Frate Anselmo: data l'incoronazione 25 marzo 1923 e la colloca a Vich.
1071,805,Belgio,Chaudfontaine,Nostra Signora di Chèvremont,9-9-1923,Capitolo,sì,1,yes,,nostra-signora-di-chevremont-chaudfontaine,Chaudfontaine,Nostra Signora di Chèvremont,1923-09-09,,,,ERR - Frate Anselmo: data l'incoronazione 2 febbraio 1923; la colloca a Liegi e la titola: Santa Amria di Caprimonte (de Chèvrmont). Bonci data l'incoronazione 9 settembre 1923. ERR - Bonci: la vuole incoronata direttamente da papa Pio XI.
1072,1049,Italia,Appignano,Madonna Addolorata,16-9-1923,Capitolo,sì,1,yes,,madonna-addolorata-appignano,Appignano,Madonna Addolorata,1923-09-16,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1073,988,Italia,Tuscania,Madonna Addolorata,16-9-1923,Capitolo,sì,1,yes,,madonna-addolorata-tuscania,Tuscania,Madonna Addolorata,1923-09-16,,,,ERR - Frate Anselmo: data l'incoronazione 25 giugno 1923.
1074,1154,Spagna,Guadix,Vergine Addolorata,21-9-1923,B.P.,sì,1,yes,,vergine-addolorata-virgen-de-las-angustias-guadi,Guadix,Vergine Addolorata (Virgen de las Angustias),1923-09-21,,,,ERR - Frate Anselmo: data l'incoronazione 24 febbraio 1923 e la titola: S. M. Addolorata o de las Angustas.
1075,1053,Italia,Recanati,Madonna della Pietà,23-9-1923,Capitolo,sì,1,yes,,madonna-della-pieta-recanati,Recanati,Madonna della Pietà,1923-09-23,,,,ERR - Frate Anselmo: scambia la data del decreto con la data di incoronazione.
1076,844,Francia,Béhuard,Nostra Signora di Béhuard,24-9-1923,B.P.,sì,1,yes,,nostra-signora-di-behuard-notre-dame-de-behuard,Béhuard,Nostra Signora di Béhuard (Notre-Dame de Béhuard),1923-09-24,,,,ERR - Frate Anselmo: non la cita.
